SongID,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,YouTube URL
264,2dpaYNEQHiRxtZbfNsse99,Marshmello;Bastille,Happier,Happier,83,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4,progressive-house,https://www.youtube.com/watch?v=m7Bc3pLyij0&pp=ygUwTWFyc2htZWxsbztCYXN0aWxsZSBIYXBwaWVyIG9mZmljaWFsIG11c2ljIHZpZGVv
265,3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,KICK BACK,83,193495,False,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,4,j-pop,https://www.youtube.com/watch?v=M2cckDmNLMI&pp=ygUsS2Vuc2hpIFlvbmV6dSBLSUNLIEJBQ0sgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
266,0QzuaeCEEOV40Pn7IvKEny,dhruv,rapunzel,double take,83,171743,False,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,4,pop,https://www.youtube.com/watch?v=R8FHtIhWqNo&pp=ygUmZGhydXYgZG91YmxlIHRha2Ugb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
267,6dBUzqjtbnIa1TwYbyw5CM,TV Girl,French Exit,Lovers Rock,83,213920,False,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4,indie,https://www.youtube.com/watch?v=ksEHfUof184&pp=ygUoVFYgR2lybCBMb3ZlcnMgUm9jayBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
268,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,?,SAD!,83,166605,True,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,hip-hop,https://www.youtube.com/watch?v=iAeYPfrXwk4&pp=ygUmWFhYVEVOVEFDSU9OIFNBRCEgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
269,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,The Thrill Of It All (Special Edition),Too Good At Goodbyes,83,201000,False,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4,dance,https://www.youtube.com/watch?v=J_ub7Etch2U&pp=ygUzU2FtIFNtaXRoIFRvbyBHb29kIEF0IEdvb2RieWVzIG9mZmljaWFsIG11c2ljIHZpZGVv
270,3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Dangerous: The Double Album,Wasted On You,83,178520,False,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3,country,https://www.youtube.com/watch?v=uKmg4UbnDLo&pp=ygUwTW9yZ2FuIFdhbGxlbiBXYXN0ZWQgT24gWW91IG9mZmljaWFsIG11c2ljIHZpZGVv
271,5YbPxJwPfrj7uswNwoF1pJ,Burna Boy,"Love, Damini",Last Last,83,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dancehall,https://www.youtube.com/watch?v=421w1j87fEM&pp=ygUoQnVybmEgQm95IExhc3QgTGFzdCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
272,6C1RD7YQVvt3YQj0CmuTeu,Bad Bunny;Ozuna;Farruko;Arcangel;Ñengo Flow;DJ Luian;Mambo Kingz,Diles,Diles,83,286040,True,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,4,latino,https://www.youtube.com/watch?v=UWV41yEiGq0&pp=ygVcQmFkIEJ1bm55O096dW5hO0ZhcnJ1a287QXJjYW5nZWw7w5FlbmdvIEZsb3c7REogTHVpYW47TWFtYm8gS2luZ3ogRGlsZXMgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
273,63WuQOXohQIxOxIFA2K7bR,Måneskin,SUPERMODEL,SUPERMODEL,83,148064,False,0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,0.799,120.983,4,indie-pop,https://www.youtube.com/watch?v=jODrVofka54&pp=ygUpTcOlbmVza2luIFNVUEVSTU9ERUwgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
274,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Native,Counting Stars,83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,rock,https://www.youtube.com/watch?v=hT_nvWreIhg&pp=ygUvT25lUmVwdWJsaWMgQ291bnRpbmcgU3RhcnMgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
275,1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO,MONTERO (Call Me By Your Name),83,137704,True,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,4,hip-hop,https://www.youtube.com/watch?v=6swmTBVI83k&pp=ygU9TGlsIE5hcyBYIE1PTlRFUk8gKENhbGwgTWUgQnkgWW91ciBOYW1lKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
276,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,?,Moonlight,83,135090,True,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4,hip-hop,https://www.youtube.com/watch?v=GX8Hg6kWQYI&pp=ygUrWFhYVEVOVEFDSU9OIE1vb25saWdodCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
277,3dYD57lRAUcMHufyqn9GcI,Hozier,Hozier,Take Me To Church,83,241688,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,songwriter,https://www.youtube.com/watch?v=PVjiKRfKpPI&pp=ygUtSG96aWVyIFRha2UgTWUgVG8gQ2h1cmNoIG9mZmljaWFsIG11c2ljIHZpZGVv
278,3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar;SZA,Black Panther The Album Music From And Inspired By,All The Stars (with SZA),83,232186,True,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4,hip-hop,https://www.youtube.com/watch?v=JQbjS0_ZfJ0&pp=ygVAS2VuZHJpY2sgTGFtYXI7U1pBIEFsbCBUaGUgU3RhcnMgKHdpdGggU1pBKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
279,47EiUVwUp4C9fGccaPuUCS,Bad Bunny;Jhayco,DÁKITI,DÁKITI,83,205090,True,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,reggae,https://www.youtube.com/watch?v=TmKh7lAwnBI&pp=ygUtQmFkIEJ1bm55O0poYXljbyBEw4FLSVRJIG9mZmljaWFsIG11c2ljIHZpZGVv
280,2grjqo0Frpf2okIBiifQKs,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,215093,False,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4,jazz,https://www.youtube.com/watch?v=Gs069dndIYk&pp=ygUMRWFydGgsIFdpbmQg
281,7AQim7LbvFVZJE3O8TYgf2,XXXTENTACION;Trippie Redd,17,Fuck Love (feat. Trippie Redd),83,146520,True,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4,emo,https://www.youtube.com/watch?v=JcWOSgImiRw&pp=ygVNWFhYVEVOVEFDSU9OO1RyaXBwaWUgUmVkZCBGdWNrIExvdmUgKGZlYXQuIFRyaXBwaWUgUmVkZCkgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
282,4jPy3l0RUwlUI9T5XHBW2m,24kGoldn;iann dior,El Dorado,Mood (feat. iann dior),83,140533,True,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4,pop,https://www.youtube.com/watch?v=GrAchTdepsU&pp=ygU-MjRrR29sZG47aWFubiBkaW9yIE1vb2QgKGZlYXQuIGlhbm4gZGlvcikgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
283,2DlHlPMa4M17kufBvI2lEN,System Of A Down,Toxicity,Chop Suey!,83,210240,False,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,alternative,https://www.youtube.com/watch?v=CSvFpBOe8eY&pp=ygUwU3lzdGVtIE9mIEEgRG93biBDaG9wIFN1ZXkhIG9mZmljaWFsIG11c2ljIHZpZGVv
284,1RF02Cf80mTaeNXG2P2boR,Nathan Dawe;Ella Henderson,21 Reasons (feat. Ella Henderson),21 Reasons (feat. Ella Henderson),83,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,dance,https://www.youtube.com/watch?v=EU--U-1Gsl8&pp=ygVRTmF0aGFuIERhd2U7RWxsYSBIZW5kZXJzb24gMjEgUmVhc29ucyAoZmVhdC4gRWxsYSBIZW5kZXJzb24pIG9mZmljaWFsIG11c2ljIHZpZGVv
285,15JINEqzVMv3SvJTAXAKED,Eminem;Rihanna,Recovery,Love The Way You Lie,83,263373,True,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,hip-hop,https://www.youtube.com/watch?v=uelHwf8o7_U&pp=ygU4RW1pbmVtO1JpaGFubmEgTG92ZSBUaGUgV2F5IFlvdSBMaWUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
286,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Notion,83,195120,False,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,indie,https://www.youtube.com/watch?v=PD1EXJScA6k&pp=ygUuVGhlIFJhcmUgT2NjYXNpb25zIE5vdGlvbiBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
287,0VgkVdmE4gld66l8iyGjgx,Future,FUTURE,Mask Off,83,204600,True,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4,hip-hop,https://www.youtube.com/watch?v=xvZqHgFz51I&pp=ygUkRnV0dXJlIE1hc2sgT2ZmIG9mZmljaWFsIG11c2ljIHZpZGVv
288,0G2zPzWqVjR68iNPmx2TBe,Mora;Bad Bunny;Sech,Volando (Remix),Volando - Remix,83,273474,True,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,4,latino,https://www.youtube.com/watch?v=P982oehprfY&pp=ygU4TW9yYTtCYWQgQnVubnk7U2VjaCBWb2xhbmRvIC0gUmVtaXggb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
289,7eJMfftS33KTjuF7lTsMCx,Powfu;beabadoobee,death bed (coffee for your head),death bed (coffee for your head),83,173333,False,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,4,sad,https://www.youtube.com/watch?v=jJPMnTXl63E&pp=ygVHUG93ZnU7YmVhYmFkb29iZWUgZGVhdGggYmVkIChjb2ZmZWUgZm9yIHlvdXIgaGVhZCkgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
290,2kx5sQgmjYug0GiDh1a4sU,Cheriimoya;Sierra Kidd,"Living Life, In The Night","Living Life, In The Night",83,122517,True,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,4,sad,https://www.youtube.com/watch?v=Xv-VtFaEwPo&pp=ygVFQ2hlcmlpbW95YTtTaWVycmEgS2lkZCBMaXZpbmcgTGlmZSwgSW4gVGhlIE5pZ2h0IG9mZmljaWFsIG11c2ljIHZpZGVv
291,3jjsRKEsF42ccXf8kWR3nu,Mitski,Be the Cowboy,Washing Machine Heart,83,128198,False,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,4,indie,https://www.youtube.com/watch?v=3vjkh-acmTE&pp=ygUxTWl0c2tpIFdhc2hpbmcgTWFjaGluZSBIZWFydCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
292,2vmfvSoZBFAt9hhRoEByLi,Aventura;Bad Bunny,Volví,Volví,83,230125,True,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,4,latino,https://www.youtube.com/watch?v=ayd3yWr4tqU&pp=ygUuQXZlbnR1cmE7QmFkIEJ1bm55IFZvbHbDrSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
293,3sa06xVNmLLYIxdNNmVQN8,Jax Jones;MNEK,Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,house,https://www.youtube.com/watch?v=iqVLISbFZPc&pp=ygVCSmF4IEpvbmVzO01ORUsgV2hlcmUgRGlkIFlvdSBHbz8gKGZlYXQuIE1ORUspIG9mZmljaWFsIG11c2ljIHZpZGVv
294,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro;Chencho Corleone,VICE VERSA,Desesperados,83,224996,True,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4,latino,https://www.youtube.com/watch?v=K9mTSekTktw&pp=ygVBUmF1dyBBbGVqYW5kcm87Q2hlbmNobyBDb3JsZW9uZSBEZXNlc3BlcmFkb3Mgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
295,1KIJclzEbNhSVw8tiHPWwE,Vacations,Vibes,Young,83,189160,False,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4,indie,https://www.youtube.com/watch?v=bp3991bNGO4&pp=ygUkVmFjYXRpb25zIFlvdW5nIG9mZmljaWFsIG11c2ljIHZpZGVv
296,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance,https://www.youtube.com/watch?v=PMivT7MJ41M&pp=ygUyQnJ1bm8gTWFycyBUaGF0J3MgV2hhdCBJIExpa2Ugb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
297,2374M0fQpWi3dLnB54qaLX,TOTO,Toto IV,Africa,83,295893,False,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,rock,https://www.youtube.com/watch?v=FTQbiNvZqaY&pp=ygUgVE9UTyBBZnJpY2Egb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
298,0wihfILRNOwE2156Shezc8,Bad Bunny,Un Verano Sin Ti,Agosto,83,139041,False,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,4,latino,https://www.youtube.com/watch?v=QYQSzoWx_28&pp=ygUlQmFkIEJ1bm55IEFnb3N0byBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
299,5GF0X7GdNmnouKcdhhRmtm,Paulo Londra;Duki,Party en el Barrio (feat. Duki),Party en el Barrio (feat. Duki),83,236143,True,0.527,0.665,10,-7.108,1,0.164,0.0168,1.29e-06,0.324,0.546,135.026,4,latino,https://www.youtube.com/watch?v=3RoEreliOxo&pp=ygVGUGF1bG8gTG9uZHJhO0R1a2kgUGFydHkgZW4gZWwgQmFycmlvIChmZWF0LiBEdWtpKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
300,08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,No Love,83,170387,False,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,4,hip-hop,https://www.youtube.com/watch?v=c-GToHVFrWg&pp=ygUiU2h1YmggTm8gTG92ZSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
301,0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,Un Verano Sin Ti,El Apagón,83,201816,False,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,4,latino,https://www.youtube.com/watch?v=1TCX_Aqzoo4&pp=ygUpQmFkIEJ1bm55IEVsIEFwYWfDs24gb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
302,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,153000,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,alt-rock,https://www.youtube.com/watch?v=jCSvOtUaI8s&pp=ygU5VGhlIE5laWdoYm91cmhvb2QgWW91IEdldCBNZSBTbyBIaWdoIG9mZmljaWFsIG11c2ljIHZpZGVv
303,1aL9518P5G72N92b48tuKw,AP Dhillon,Summer High,Summer High,83,177391,False,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,hip-hop,https://www.youtube.com/watch?v=nqUN530Rgtw&pp=ygUrQVAgRGhpbGxvbiBTdW1tZXIgSGlnaCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
304,4nVBt6MZDDP6tRVdQTgxJg,One Direction,Midnight Memories (Deluxe),Story of My Life,83,245493,False,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,pop,https://www.youtube.com/watch?v=W-TE_Ys4iwM&pp=ygUzT25lIERpcmVjdGlvbiBTdG9yeSBvZiBNeSBMaWZlIG9mZmljaWFsIG11c2ljIHZpZGVv
305,60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Hot Pink,Streets,83,226986,True,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4,dance,https://www.youtube.com/watch?v=jJdlgKzVsnI&pp=ygUlRG9qYSBDYXQgU3RyZWV0cyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
306,6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Dizzy up the Girl,Iris,83,289533,False,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3,rock,https://www.youtube.com/watch?v=NdYWuo9OFAw&pp=ygUrVGhlIEdvbyBHb28gRG9sbHMgSXJpcyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
307,4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,YHLQMDLG,A Tu Merced,83,175918,False,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4,latino,https://www.youtube.com/watch?v=ublf6qfpuuo&pp=ygUqQmFkIEJ1bm55IEEgVHUgTWVyY2VkIG9mZmljaWFsIG11c2ljIHZpZGVv
308,2AT8iROs4FQueDv2c8q2KE,Arctic Monkeys,AM,R U Mine?,83,201726,False,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,garage,https://www.youtube.com/watch?v=VQH8ZTgna3Q&pp=ygUtQXJjdGljIE1vbmtleXMgUiBVIE1pbmU_IG9mZmljaWFsIG11c2ljIHZpZGVv
309,6EtKlIQmGPB9SX8UjDJG5s,Labrinth,Euphoria (Original Score from the HBO Series),Formula,83,91869,False,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie-pop,https://www.youtube.com/watch?v=XXwWJd0TbLM&pp=ygUlTGFicmludGggRm9ybXVsYSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
310,02jLfqc9gMo8PkHEGHY3OT,Feid,Si Te La Encuentras Por Ahí,Si Te La Encuentras Por Ahí,83,191573,False,0.743,0.576,8,-3.552,0,0.076,0.151,5.87e-05,0.128,0.455,171.945,4,latino,https://www.youtube.com/watch?v=0xz5wdKFjM4&pp=ygU2RmVpZCBTaSBUZSBMYSBFbmN1ZW50cmFzIFBvciBBaMOtIG9mZmljaWFsIG11c2ljIHZpZGVv
311,0MnTkIEP4zZN1IUSu8MvIz,Cafuné,Tek It (I Watch the Moon),Tek It - Sped Up,83,166859,False,0.348,0.95,10,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964,4,indie,https://www.youtube.com/watch?v=oIvFXVqtzxg&pp=ygUtQ2FmdW7DqSBUZWsgSXQgLSBTcGVkIFVwIG9mZmljaWFsIG11c2ljIHZpZGVv
312,7xoUc6faLbCqZO6fQEYprd,Ariana Grande,My Everything (Deluxe),One Last Time,83,197266,False,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,dance,https://www.youtube.com/watch?v=BPgEgaPk62M&pp=ygUwQXJpYW5hIEdyYW5kZSBPbmUgTGFzdCBUaW1lIG9mZmljaWFsIG11c2ljIHZpZGVv
313,5MxNLUsfh7uzROypsoO5qe,Aerosmith,Aerosmith,Dream On,82,266960,False,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,rock,https://www.youtube.com/watch?v=iJDtukGW79Y&pp=ygUnQWVyb3NtaXRoIERyZWFtIE9uIG9mZmljaWFsIG11c2ljIHZpZGVv
314,2gam98EZKrF9XuOkU13ApN,Nelly Furtado;Timbaland,Loose,Promiscuous,82,242293,False,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4,latin,https://www.youtube.com/watch?v=0J3vgcE5i2o&pp=ygU4TmVsbHkgRnVydGFkbztUaW1iYWxhbmQgUHJvbWlzY3VvdXMgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
315,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Dopamine,Electric Love,82,218106,False,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,rock,https://www.youtube.com/watch?v=RYr96YYEaZY&pp=ygUpQsOYUk5TIEVsZWN0cmljIExvdmUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
316,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,Speak Your Mind (Deluxe),2002,82,186986,False,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,dance,https://www.youtube.com/watch?v=Il-an3K9pjg&pp=ygUkQW5uZS1NYXJpZSAyMDAyIG9mZmljaWFsIG11c2ljIHZpZGVv
317,2JzZzZUQj3Qff7wapcbKjc,Wiz Khalifa;Charlie Puth,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),82,229525,False,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,hip-hop,https://www.youtube.com/watch?v=RgKAFK5djSk&pp=ygVQV2l6IEtoYWxpZmE7Q2hhcmxpZSBQdXRoIFNlZSBZb3UgQWdhaW4gKGZlYXQuIENoYXJsaWUgUHV0aCkgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
318,6dGnYIeXmHdcikdzNNDMm2,The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered 2009,82,185733,False,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,rock,https://www.youtube.com/watch?v=KQetemT1sWc&pp=ygVFVGhlIEJlYXRsZXMgSGVyZSBDb21lcyBUaGUgU3VuIC0gUmVtYXN0ZXJlZCAyMDA5IG9mZmljaWFsIG11c2ljIHZpZGVv
319,3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,Strawberries & Cigarettes,82,201538,False,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,4,pop,https://www.youtube.com/watch?v=Mw5mAozjC6M&pp=ygUZVHJveWUgU2l2YW4gU3RyYXdiZXJyaWVzIA%3D%3D
320,3B54sVLJ402zGa6Xm4YGNe,French Montana;Swae Lee,Jungle Rules,Unforgettable,82,233901,True,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4,hip-hop,https://www.youtube.com/watch?v=CTFtOOh47oo&pp=ygU6RnJlbmNoIE1vbnRhbmE7U3dhZSBMZWUgVW5mb3JnZXR0YWJsZSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
321,7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Dream Your Life Away,Riptide,82,204280,False,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,folk,https://www.youtube.com/watch?v=uJ_1HMAGb4k&pp=ygUmVmFuY2UgSm95IFJpcHRpZGUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
322,3BHR1mJOqn2UZyq98YKPgd,BLACKPINK,BORN PINK,Typa Girl,82,179172,True,0.918,0.585,7,-7.781,1,0.0889,0.0627,0.0,0.624,0.519,131.966,4,pop,https://www.youtube.com/watch?v=beUbmsJg270&pp=ygUoQkxBQ0tQSU5LIFR5cGEgR2lybCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
323,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,Prom Queen,82,136562,False,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4,rock,https://www.youtube.com/watch?v=dc6SSu5pnHw&pp=ygUrQmVhY2ggQnVubnkgUHJvbSBRdWVlbiBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
324,64dLd6rVqDLtkXFYrEUHIU,Gorillaz;Tame Impala;Bootie Brown,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),82,215149,True,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3,alternative,https://www.youtube.com/watch?v=qJa-VFwPpYA&pp=ygVkR29yaWxsYXo7VGFtZSBJbXBhbGE7Qm9vdGllIEJyb3duIE5ldyBHb2xkIChmZWF0LiBUYW1lIEltcGFsYSBhbmQgQm9vdGllIEJyb3duKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
325,748mdHapucXQri7IAO8yFK,Doja Cat;SZA,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),82,208866,True,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,dance,https://www.youtube.com/watch?v=0EVVKs6DQLo&pp=ygU6RG9qYSBDYXQ7U1pBIEtpc3MgTWUgTW9yZSAoZmVhdC4gU1pBKSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
326,6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Motion,Summer,82,222533,False,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4,progressive-house,https://www.youtube.com/watch?v=ebXbLfLACGM&pp=ygUpQ2FsdmluIEhhcnJpcyBTdW1tZXIgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
327,228BxWXUYQPJrJYHDLOHkj,Daddy Yankee,Barrio Fino (Bonus Track Version),Gasolina,82,192600,False,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,4,reggae,https://www.youtube.com/watch?v=CCF1_jI8Prk&pp=ygUqRGFkZHkgWWFua2VlIEdhc29saW5hIG9mZmljaWFsIG11c2ljIHZpZGVv
328,4R8BJggjosTswLxtkw8V7P,Jhayco;J Balvin;Bad Bunny,Famouz,No Me Conoce - Remix,82,309120,False,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,4,reggaeton,https://www.youtube.com/watch?v=w2C6RhQBYlg&pp=ygVDSmhheWNvO0ogQmFsdmluO0JhZCBCdW5ueSBObyBNZSBDb25vY2UgLSBSZW1peCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
